, 0.364908
, 0.366834

, 0.186874
, 0.185495
, 0.188417



, 0.131473
, 0.133769
, 0.137970
, 0.139087



, 0.105874
, 0.108462
, 0.114580
, 0.107921
, 0.109532

, 0.090113
, 0.091874
, 0.090646
, 0.091167
, 0.089422
, 0.093271
